Name,Description,Thumbnail,Official Website,Location,Industry,Url
Parallels (company),"Parallels is a Renton, Washington-based company founded in 1999 by Serguei Beloussov.",https://golden-storage-production.s3.amazonaws.com/topic_images/aca5b91a9917493b8c0ec7ac807f59ab.png,"https://www.parallels.com/, http://parallels.com","Renton, Washington, Seattle, Bellevue, Washington","Virtualization, Software, Cloud computing, Software as a service (SaaS), Financial technology, Information technology, Digital Engineering, Cinematography",https://golden.com/wiki/Parallels_(company)-Z5MA3K
Panoply,Panoply is a company founded in 2015 by Roi Avinoam.,https://golden-storage-production.s3.amazonaws.com/topic_images/1bed974a83ab4f38923f37ffa4cce6aa.png,http://panoply.io/,"San Francisco, Israel","Big data, Software as a service (SaaS), Cloud computing, Software, Developer tool, Analytics, Data analysis, Retail",https://golden.com/wiki/Panoply-NAD6J6
Glider,"Glider is a Portland, Oregon-based company founded in 2012.",https://golden-storage-production.s3.amazonaws.com/topic_images/3e34521c65754db58e3bb8768579e601.png,http://glider.com/,"Portland, Oregon","Business intelligence (BI), Enterprise software, Software as a service (SaaS), Cloud computing, Software, Financial technology",https://golden.com/wiki/Glider-NAPE9D
ZoomInfo,ZoomInfo provides accurate and actionable B2B contact and company information to accelerate the growth of sales and marketing teams.,https://golden-storage-production.s3.amazonaws.com/topic_images/8b14dc582a6446b58712a929c114d33f.png,"http://www.zoominfo.com, http://zoominfo.com","Waltham, Massachusetts, Vancouver, Washington","Recruitment, Data Residency, Software as a service (SaaS), Cloud computing, Software, Knowledge management (KM)",https://golden.com/wiki/ZoomInfo-YZPDJM
Suzy,Developer of a social marketing platform designed to help brands collect real-time consumer intelligence through direct consumer interactions.,https://golden-storage-production.s3.amazonaws.com/topic_images/7e360dccdbf34226932731ead438388f.png,http://www.suzy.com,New York,"Market research, Software as a service (SaaS), Cloud computing, Software, Research",https://golden.com/wiki/Suzy-RNNYP9
Spex,A insurance technology company offering a property inspection platform. ,https://golden-storage-production.s3.amazonaws.com/topic_images/97b78f8366814ba39d0ce07c1b2a23fe.webp,https://spexreport.com/admin/login,"Denver, Colorado, United States","Insurance, Insurance Technology, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Spex-W9PEWX
Datto,"Datto is a Norwalk, Connecticut-based company founded in 2007 by Austin McChord.",https://golden-storage-production.s3.amazonaws.com/topic_images/d676338a8a254734a6993302e25a0517.png,"http://www.dattobackup.com, https://www.datto.com/, http://datto.com","Norwalk, Connecticut, Portland, Oregon, Sydney, Reading, Berkshire, Dallas, Monroe County, Tennessee, Rosemont, Illinois, Rochester, New York, Markham, Ontario, East Greenbush, New York, Amsterdam, Irvine, California, Münchendorf, Boston, New York, Monroe, Connecticut","Software, Software as a service (SaaS), Wi-Fi, Wireless, Cloud computing, Cybersecurity, Email Security, Backup (data), Disaster recovery (data), Managed security service, Security, Recovery as a service (RAAS), Telecommunication",https://golden.com/wiki/Datto-JA4BK8
Shibumi,"Shibumi is a cloud-based enterprise app providing work management, collaboration and performance measurement services for businesses.",https://golden-storage-production.s3.amazonaws.com/topic_images/3cef7d64dd7749d19d387881e427d375.png,http://www.shibumi.com/,"San Francisco, Norwalk, Connecticut","Project management, Enterprise software, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Shibumi-W9ZBJ4
Jobster,Jobster is a Seattle-based company.,https://golden-storage-production.s3.amazonaws.com/topic_images/e2902e28ed1440d1be3e989afaf022d2.png,"http://www.jobster.com/, https://jobster.com/","Seattle, United Kingdom","Recruitment, Software as a service (SaaS)",https://golden.com/wiki/Jobster-XP3Y3Y
Headnote,Headnote is a San Francisco-based company founded in 2016 by Sarah Schaaf.,https://golden-storage-production.s3.amazonaws.com/topic_images/03c2b32e770e41d8a68c2597e200cc6b.png,http://www.headnote.com,San Francisco,"Financial technology, Legal technology, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Headnote-E5J5WW
Meltwater,"Meltwater is a media Intelligence & social listening tools for measuring, managing and magnifying corporate reputation.",https://golden-storage-production.s3.amazonaws.com/topic_images/c035188e84664c7dbfc504d503b1941d.png,https://www.meltwater.com/en,"Denver, Austin, Texas, West Chicago, Illinois, Miami, Toronto, Raleigh, North Carolina, Boston, Marina del Rey, California, Washington, D.C., Atlanta, Charlotte, North Carolina, Manchester, New Hampshire, New York, San Francisco, Chicago","Software, Social media, Software as a service (SaaS), Public relations, Analytics, Productivity software, Business software",https://golden.com/wiki/Meltwater-ZJJNVP
Robert Walters,Robert Walters is an artificial Intelligence company founded in 1986 by Robert Walters.,https://golden-media.s3.amazonaws.com/topic_images/749050d64bed46f1ba57ffcc573fdaaf.jpeg,"http://www.robertwalters.co, https://robertwalters.com/, https://www.robertwalters.cn","San Francisco, United Kingdom","Online gaming, Software, E-commerce, Artificial Intelligence (AI), Big data, Machine learning, Financial services, Software as a service (SaaS), Cloud computing, Entertainment industry, Consulting",https://golden.com/wiki/Robert_Walters-YJR6PA
Infor,Infor is an enterprise software and services company.,https://golden-media.s3.amazonaws.com/topics/297px-The_Infor_logo.jpg,"http://www.infor.com/, http://infor.com, http://www.starmount.com/","New York City, New York","Solution Analysts, Enterprise software, Business intelligence (BI), Software, Data science, Enterprise resource planning (ERP), Software as a service (SaaS), Cloud computing, Software engineering, Financial technology",https://golden.com/wiki/Infor-X8VDMA
Waters Corporation,Waters Corporation is a chromatography & Chemistry founded in 1958.,https://golden-storage-production.s3.amazonaws.com/topic_images/1ee51ac1f8794ff585041e5461089e5a.jpeg,"http://www.waters.com, http://waters.com, https://nonlinear.com/","Milford, Massachusetts, Massachusetts, United States, United Kingdom","Biomedical engineering, Manufacturing, Proteomics, Dietary supplement, Herbal supplement, Software as a service (SaaS), High-performance liquid chromatography, Mass spectrometry, Chromatography software, Sample preparation (analytical chemistry), Engineering",https://golden.com/wiki/Waters_Corporation-W8KXAX
Springcm,Springcm is a Chicago-based company founded in 2005.,https://golden-storage-production.s3.amazonaws.com/topic_images/c52dfe5edede41188cbf67e392d5b8e5.png,https://www.springcm.com/,"Chicago, San Francisco","Document management system, Cloud computing, Software as a service (SaaS), Software, Enterprise content management",https://golden.com/wiki/Springcm-34NK4K
Alpin,"Alpin is a Boulder, Colorado-based company founded by Mark Evans, Julien Denaes and Benjamin Soulier.",https://golden-storage-production.s3.amazonaws.com/topic_images/c6920fab27a14a3ba4680cfc0e34f3a4.png,https://alpin.io/,"Boulder, Colorado","Computer security, Cloud management, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Alpin-MYJDM3
Ario,"Ario is a Norfolk, Virginia-based company founded in 2001.",https://golden-storage-production.s3.amazonaws.com/topic_images/b115a558665646b89058c219c678a386.png,"http://www.ario.com, http://ario.com, http://www.xtuple.com/, http://xtuple.com","Norfolk, Virginia, Norfolk","Internet of things (IoT), Augmented reality, Enterprise software, Accounting, Enterprise resource planning (ERP), Finance, Open-source software, Software industry, Software as a service (SaaS)",https://golden.com/wiki/Ario-YJ6J9M
Limelight Networks,"Limelight Networks is a Tempe, Arizona-based company founded in 2001.",https://golden-storage-production.s3.amazonaws.com/topic_images/d1fb7307b2c84d309b258141ad494691.jpeg,http://www.limelight.com/,"Tempe, Arizona, Scottsdale, Arizona","Cloud computing, Software as a service (SaaS), Software, Digital distribution",https://golden.com/wiki/Limelight_Networks-8VWZ98
Webroot,Webroot is an American software company that provides internet security for consumers and businesses.,https://golden-storage-production.s3.amazonaws.com/topic_images/0ed3b664102f4af7a6d9d81ca6166546.jpeg,"https://www.webroot.com, http://webroot.com","Broomfield, Colorado, Dublin, Colorado, United States","Computer security, Mobile security, Software as a service (SaaS), Artificial Intelligence (AI), Mobile device management, Cybersecurity, Cloud computing, Software industry, Antivirus software, Ransomware protection, Software, Network security",https://golden.com/wiki/Webroot-NBGBWV
Gobbler,Gobbler is a company that has developed an organization tool for managing project files,https://golden-storage-production.s3.amazonaws.com/topic_images/3150499b50824b8d82c0715b421ec2d6.png,http://www.gobbler.com,United States,"Platform as a service (PaaS), Music, Software as a service (SaaS), Cloud computing, Software, Entertainment industry",https://golden.com/wiki/Gobbler-XN9M8X
Granite Ventures,"Granite Ventures is an early stage venture capital firm based in San Francisco, CA. ",https://golden-storage-production.s3.amazonaws.com/topic_images/c35d2c2bebc14f238cab7e198d495927.png,"http://granitevc.com, http://www.granitevc.com/","California, San Francisco, Plainfield, Indiana","Telecommunications industry, Software as a service (SaaS), Digital media, Financial services, Cloud computing, Software, Investment, Rehabilitation, Pipes, Telecommunication",https://golden.com/wiki/Granite_Ventures-EG6GW6
Kore,Kore.ai is software and artificial intelligence company developing chatbot solutions for enterprises,https://golden-storage-production.s3.amazonaws.com/topic_images/c5fde3a914c448f6abb8cc51ace6cf82.png,"https://kore.ai/, http://www.foxsportseugene.com, https://kore.ai, http://www.kore.com","Orlando, Florida, Eugene, Oregon","Artificial Intelligence (AI), Chat (industry), Information technology, Dialog Management System, Business development, Consulting, Software, Software as a service (SaaS), Enterprise software, Cloud computing",https://golden.com/wiki/Kore-ZMZEER
"Workday, Inc.","Workday, Inc. is an ondemand (cloud-based) financial management and human capital management software vendor",https://golden-storage-production.s3.amazonaws.com/topic_images/0e09afcb2305480b9cedef1ec6305cf7.png,https://www.workday.com/,"Pleasanton, California","Human resources, Enterprise software, Software, No-code / low-code development, Software industry, Enterprise resource planning (ERP), Software as a service (SaaS), Cloud computing, Financial technology, Decentralized identity",https://golden.com/wiki/Workday%2C_Inc.-5NAXZM
Servoy,Servoy is a company founded in 2001.,https://golden-storage-production.s3.amazonaws.com/topic_images/bf358646a2cd4a01b87219033149aa44.png,"http://www.servoy.com, https://servoy.com/","Netherlands, Brazil, Chile, Italy, Spain, Switzerland, Uruguay, Montevideo, Santiago, Westlake Village, California, Buenos Aires, Almería, São Paulo, Amsterdam, France, Grüningen, Lyon, Argentina, Turin, Zürich, Providencia, Chile","Cloud computing, Software as a service (SaaS)",https://golden.com/wiki/Servoy-93ME5E
PROGNOZ,"PROGNOZ is a privately held company based in Perm, Russia that develops business software.",https://golden-storage-production.s3.amazonaws.com/topic_images/ce79d56734f24f72b4c8b8d9db74063f.jpeg,"http://www.prognoz.com/, https://prognoz.com/","Beijing, Philadelphia, Moscow, Kyiv, Perm, Russia, Washington, D.C.","Business intelligence (BI), Business performance management, Data management, Software development, Software as a service (SaaS)",https://golden.com/wiki/PROGNOZ-6RWWZ6
